id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19667,0.01,0.41,0.0,0.02,0.01,0.18,0.54
19668,0.0,0.0,0.0,0.0,0.3,0.26,0.43
19669,0.0,0.0,0.97,0.0,0.0,0.0,0.09
19670,0.0,0.0,0.9,0.0,0.01,0.0,0.07
19671,0.2,0.08,0.0,0.0,0.08,0.2,0.52
19672,0.03,0.04,0.04,0.0,0.06,0.2,0.51
19673,0.0,0.0,0.98,0.0,0.0,0.0,0.07
19674,0.0,0.03,0.0,0.0,0.0,0.37,0.45
19675,0.19,0.0,0.08,0.0,0.08,0.32,0.51
19676,0.12,0.02,0.08,0.0,0.05,0.15,0.57
19677,0.08,0.0,0.54,0.0,0.04,0.26,0.42
19678,0.05,0.0,0.0,0.0,0.0,0.59,0.32
19679,0.0,0.0,0.97,0.0,0.0,0.0,0.04
19680,0.01,0.03,0.74,0.0,0.0,0.04,0.23
19681,0.0,0.05,0.21,0.0,0.01,0.03,0.32
19682,0.07,0.47,0.0,0.0,0.0,0.27,0.26
19683,0.16,0.0,0.0,0.0,0.04,0.11,0.46
19684,0.04,0.05,0.46,0.04,0.11,0.41,0.51
19685,0.05,0.01,0.0,0.0,0.01,0.46,0.42
19686,0.16,0.0,0.01,0.0,0.0,0.08,0.53
19687,0.0,0.0,0.01,0.73,0.03,0.01,0.21
19688,0.02,0.05,0.0,0.0,0.0,0.37,0.31
19689,0.0,0.0,0.98,0.0,0.0,0.0,0.03
19690,0.0,0.76,0.0,0.0,0.0,0.11,0.29
19691,0.0,0.0,0.72,0.0,0.0,0.0,0.24
19692,0.0,0.07,0.0,0.01,0.05,0.44,0.46
19693,0.1,0.0,0.0,0.0,0.0,0.74,0.17
19694,0.07,0.02,0.0,0.0,0.01,0.54,0.33
19695,0.08,0.01,0.0,0.0,0.0,0.74,0.27
19696,0.06,0.0,0.0,0.0,0.0,0.48,0.23
19697,0.04,0.09,0.22,0.0,0.01,0.03,0.34
19698,0.46,0.0,0.0,0.0,0.09,0.12,0.29
19699,0.0,0.0,0.0,0.92,0.0,0.0,0.12
19700,0.25,0.09,0.06,0.0,0.09,0.39,0.34
19701,0.02,0.01,0.07,0.0,0.0,0.33,0.4
19702,0.02,0.0,0.0,0.0,0.0,0.29,0.41
19703,0.05,0.05,0.57,0.0,0.06,0.01,0.38
19704,0.04,0.01,0.0,0.03,0.06,0.6,0.33
19705,0.0,0.0,0.93,0.0,0.0,0.0,0.11
19706,0.16,0.0,0.02,0.0,0.03,0.34,0.37
19707,0.14,0.01,0.0,0.0,0.0,0.37,0.67
19708,0.02,0.02,0.0,0.0,0.0,0.59,0.22
19709,0.16,0.04,0.0,0.0,0.01,0.65,0.42
19710,0.21,0.34,0.0,0.0,0.0,0.36,0.24
19711,0.19,0.01,0.01,0.0,0.01,0.59,0.27
19712,0.0,0.01,0.83,0.0,0.0,0.0,0.09
19713,0.05,0.18,0.0,0.0,0.01,0.44,0.32
19714,0.21,0.01,0.0,0.0,0.0,0.28,0.45
19715,0.0,0.03,0.29,0.0,0.0,0.3,0.29
19716,0.01,0.04,0.0,0.0,0.0,0.38,0.69
19717,0.08,0.0,0.0,0.0,0.44,0.0,0.29
19718,0.37,0.01,0.02,0.0,0.0,0.34,0.29
19719,0.0,0.0,0.98,0.0,0.0,0.0,0.0
19720,0.01,0.0,0.0,0.0,0.0,0.73,0.22
19721,0.0,0.02,0.0,0.0,0.0,0.57,0.31
19722,0.0,0.0,0.0,0.0,0.0,0.55,0.33
19723,0.0,0.52,0.11,0.0,0.0,0.03,0.26
19724,0.08,0.32,0.0,0.0,0.0,0.22,0.29
19725,0.0,0.05,0.0,0.03,0.08,0.43,0.51
19726,0.0,0.01,0.0,0.0,0.0,0.55,0.43
19727,0.0,0.0,0.98,0.0,0.0,0.0,0.02
19728,0.02,0.12,0.03,0.01,0.07,0.29,0.33
19729,0.0,0.01,0.04,0.0,0.01,0.4,0.52
19730,0.0,0.12,0.08,0.02,0.01,0.4,0.4
19731,0.03,0.0,0.0,0.0,0.0,0.67,0.37
19732,0.0,0.0,0.89,0.0,0.0,0.0,0.21
19733,0.26,0.01,0.0,0.0,0.02,0.33,0.43
19734,0.39,0.07,0.0,0.0,0.1,0.52,0.41
19735,0.01,0.05,0.03,0.0,0.01,0.36,0.56
19736,0.0,0.06,0.0,0.01,0.02,0.3,0.61
19737,0.08,0.01,0.03,0.0,0.0,0.33,0.43
19738,0.01,0.0,0.0,0.2,0.01,0.18,0.36
19739,0.09,0.05,0.0,0.0,0.01,0.37,0.37
19740,0.09,0.07,0.0,0.0,0.08,0.43,0.63
19741,0.0,0.0,0.92,0.0,0.0,0.0,0.08
19742,0.24,0.71,0.0,0.0,0.0,0.13,0.25
19743,0.0,0.0,0.87,0.0,0.0,0.0,0.17
19744,0.01,0.05,0.03,0.0,0.03,0.29,0.37
19745,0.0,0.01,0.95,0.0,0.0,0.0,0.1
19746,0.01,0.0,0.0,0.0,0.0,0.54,0.28
19747,0.1,0.03,0.11,0.02,0.04,0.19,0.44
19748,0.01,0.0,0.02,0.01,0.03,0.58,0.51
19749,0.24,0.06,0.0,0.0,0.01,0.16,0.44
19750,0.0,0.0,0.92,0.0,0.0,0.0,0.08
19751,0.12,0.0,0.0,0.01,0.0,0.66,0.27
19752,0.4,0.02,0.02,0.0,0.14,0.19,0.42
19753,0.03,0.03,0.0,0.66,0.02,0.08,0.28
19754,0.11,0.04,0.05,0.0,0.07,0.45,0.44
19755,0.48,0.0,0.0,0.0,0.03,0.28,0.21
19756,0.0,0.0,0.97,0.0,0.0,0.0,0.04
19757,0.21,0.0,0.0,0.0,0.0,0.32,0.48
19758,0.0,0.45,0.01,0.0,0.0,0.31,0.36
19759,0.03,0.01,0.0,0.0,0.01,0.38,0.47
19760,0.0,0.25,0.02,0.0,0.0,0.15,0.42
19761,0.09,0.0,0.0,0.0,0.01,0.52,0.31
19762,0.01,0.0,0.0,0.2,0.01,0.32,0.19
19763,0.05,0.0,0.0,0.0,0.01,0.49,0.34
19764,0.15,0.12,0.02,0.0,0.14,0.24,0.33
19765,0.0,0.04,0.01,0.08,0.02,0.18,0.66
19766,0.03,0.0,0.0,0.0,0.0,0.64,0.36
19767,0.0,0.12,0.49,0.0,0.0,0.13,0.18
19768,0.0,0.43,0.03,0.0,0.01,0.19,0.47
19769,0.0,0.0,0.96,0.0,0.0,0.0,0.01
19770,0.33,0.06,0.0,0.0,0.18,0.1,0.49
19771,0.0,0.34,0.01,0.0,0.0,0.52,0.29
19772,0.07,0.01,0.0,0.11,0.18,0.53,0.61
19773,0.01,0.02,0.0,0.0,0.01,0.41,0.46
19774,0.0,0.03,0.06,0.0,0.0,0.5,0.36
19775,0.04,0.05,0.44,0.0,0.07,0.07,0.33
19776,0.0,0.0,0.96,0.0,0.0,0.0,0.06
19777,0.14,0.0,0.0,0.0,0.0,0.63,0.27
19778,0.0,0.01,0.15,0.0,0.01,0.15,0.43
19779,0.02,0.04,0.11,0.0,0.0,0.33,0.43
19780,0.0,0.01,0.12,0.01,0.0,0.16,0.42
19781,0.02,0.04,0.0,0.0,0.05,0.12,0.42
19782,0.02,0.02,0.0,0.0,0.01,0.55,0.31
19783,0.22,0.21,0.0,0.0,0.04,0.16,0.28
19784,0.27,0.06,0.0,0.0,0.05,0.12,0.4
19785,0.31,0.0,0.01,0.0,0.0,0.2,0.33
19786,0.31,0.0,0.0,0.0,0.01,0.23,0.57
19787,0.0,0.0,0.97,0.0,0.0,0.0,0.04
19788,0.12,0.73,0.0,0.0,0.01,0.14,0.28
19789,0.0,0.64,0.0,0.0,0.0,0.06,0.27
19790,0.33,0.0,0.0,0.0,0.13,0.04,0.39
19791,0.0,0.03,0.19,0.09,0.01,0.35,0.36
19792,0.0,0.05,0.01,0.0,0.18,0.34,0.39
19793,0.15,0.39,0.02,0.42,0.13,0.22,0.55
19794,0.0,0.0,0.0,0.0,0.0,0.54,0.36
19795,0.1,0.06,0.03,0.0,0.13,0.26,0.51
19796,0.07,0.15,0.01,0.0,0.08,0.09,0.43
19797,0.0,0.0,0.91,0.0,0.0,0.0,0.05
19798,0.0,0.0,0.0,0.01,0.0,0.42,0.38
19799,0.0,0.0,0.9,0.0,0.0,0.0,0.02
19800,0.13,0.28,0.0,0.0,0.0,0.02,0.36
19801,0.33,0.01,0.05,0.0,0.15,0.12,0.36
19802,0.0,0.0,0.0,0.73,0.02,0.0,0.29
19803,0.1,0.07,0.0,0.01,0.02,0.45,0.39
19804,0.4,0.0,0.0,0.0,0.0,0.13,0.37
19805,0.0,0.0,0.98,0.0,0.0,0.0,0.02
19806,0.01,0.01,0.04,0.0,0.0,0.38,0.49
19807,0.02,0.09,0.6,0.0,0.0,0.36,0.34
19808,0.19,0.04,0.14,0.0,0.01,0.14,0.52
19809,0.0,0.0,0.94,0.0,0.0,0.0,0.01
19810,0.01,0.0,0.0,0.0,0.0,0.4,0.37
19811,0.0,0.02,0.09,0.01,0.0,0.56,0.22
19812,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19813,0.0,0.0,0.14,0.12,0.02,0.13,0.44
19814,0.19,0.05,0.0,0.16,0.03,0.28,0.56
19815,0.0,0.35,0.06,0.0,0.0,0.17,0.35
19816,0.03,0.5,0.02,0.0,0.03,0.32,0.51
19817,0.21,0.16,0.0,0.0,0.0,0.34,0.26
19818,0.22,0.0,0.0,0.0,0.01,0.16,0.61
19819,0.01,0.06,0.02,0.01,0.0,0.25,0.48
19820,0.09,0.3,0.05,0.0,0.09,0.35,0.23
19821,0.07,0.42,0.0,0.0,0.06,0.33,0.25
19822,0.26,0.62,0.0,0.0,0.01,0.01,0.22
19823,0.0,0.44,0.0,0.0,0.01,0.36,0.33
19824,0.42,0.01,0.0,0.01,0.05,0.12,0.55
19825,0.0,0.4,0.0,0.0,0.02,0.36,0.47
19826,0.02,0.05,0.0,0.0,0.0,0.47,0.33
19827,0.26,0.01,0.0,0.0,0.0,0.2,0.33
19828,0.0,0.0,0.97,0.0,0.0,0.0,0.05
19829,0.0,0.0,0.1,0.01,0.0,0.41,0.41
19830,0.0,0.0,0.99,0.0,0.0,0.0,0.01
19831,0.17,0.02,0.0,0.0,0.12,0.2,0.48
19832,0.2,0.08,0.02,0.0,0.18,0.22,0.66
19833,0.02,0.0,0.01,0.0,0.0,0.72,0.2
19834,0.15,0.0,0.47,0.0,0.09,0.19,0.34
19835,0.05,0.0,0.08,0.0,0.02,0.47,0.26
19836,0.0,0.0,0.99,0.0,0.0,0.0,0.0
19837,0.0,0.01,0.82,0.0,0.0,0.01,0.13
19838,0.0,0.0,0.95,0.0,0.0,0.0,0.04
19839,0.0,0.04,0.09,0.0,0.02,0.34,0.4
19840,0.07,0.09,0.0,0.0,0.03,0.21,0.44
19841,0.01,0.02,0.54,0.0,0.02,0.1,0.35
19842,0.0,0.0,0.77,0.0,0.0,0.0,0.19
19843,0.43,0.03,0.01,0.0,0.02,0.21,0.43
19844,0.0,0.06,0.19,0.03,0.0,0.4,0.47
19845,0.0,0.0,0.95,0.0,0.0,0.0,0.07
19846,0.0,0.0,0.86,0.0,0.0,0.0,0.07
19847,0.04,0.02,0.0,0.0,0.0,0.34,0.45
19848,0.25,0.02,0.01,0.0,0.05,0.4,0.34
19849,0.1,0.0,0.0,0.0,0.0,0.64,0.19
19850,0.0,0.05,0.0,0.0,0.0,0.31,0.66
19851,0.0,0.0,0.91,0.0,0.0,0.0,0.07
19852,0.32,0.0,0.03,0.01,0.03,0.27,0.48
19853,0.15,0.03,0.0,0.07,0.09,0.19,0.64
19854,0.0,0.0,0.92,0.0,0.0,0.0,0.03
19855,0.23,0.01,0.0,0.0,0.03,0.32,0.46
19856,0.02,0.01,0.0,0.0,0.0,0.52,0.4
19857,0.16,0.0,0.0,0.0,0.08,0.34,0.2
19858,0.05,0.22,0.0,0.0,0.0,0.49,0.27
19859,0.05,0.0,0.0,0.0,0.0,0.42,0.57
19860,0.01,0.0,0.01,0.01,0.03,0.75,0.18
19861,0.4,0.01,0.0,0.0,0.0,0.37,0.23
19862,0.0,0.55,0.0,0.0,0.01,0.39,0.42
19863,0.29,0.01,0.0,0.0,0.03,0.25,0.44
19864,0.09,0.01,0.0,0.0,0.01,0.49,0.45
19865,0.0,0.05,0.02,0.01,0.03,0.36,0.38
19866,0.01,0.75,0.0,0.0,0.0,0.17,0.25
19867,0.17,0.0,0.0,0.0,0.0,0.52,0.29
19868,0.03,0.02,0.0,0.03,0.02,0.54,0.41
19869,0.0,0.0,0.98,0.0,0.0,0.0,0.03
19870,0.07,0.0,0.01,0.0,0.02,0.22,0.4
19871,0.04,0.0,0.0,0.05,0.0,0.45,0.52
19872,0.05,0.22,0.04,0.0,0.0,0.4,0.49
19873,0.25,0.04,0.0,0.0,0.01,0.22,0.59
19874,0.04,0.02,0.0,0.0,0.02,0.37,0.66
19875,0.0,0.09,0.28,0.0,0.0,0.06,0.49
19876,0.0,0.63,0.0,0.0,0.0,0.11,0.37
19877,0.0,0.11,0.26,0.0,0.0,0.43,0.4
19878,0.0,0.0,0.82,0.0,0.0,0.03,0.15
19879,0.0,0.0,0.0,0.89,0.0,0.0,0.21
19880,0.0,0.54,0.0,0.0,0.0,0.26,0.24
19881,0.41,0.02,0.0,0.0,0.03,0.19,0.38
19882,0.0,0.26,0.0,0.12,0.0,0.3,0.25
19883,0.24,0.0,0.0,0.0,0.0,0.27,0.39
19884,0.37,0.02,0.0,0.0,0.16,0.16,0.42
19885,0.01,0.0,0.0,0.0,0.0,0.7,0.39
19886,0.0,0.03,0.0,0.0,0.0,0.67,0.4
19887,0.05,0.06,0.01,0.0,0.08,0.4,0.45
19888,0.0,0.0,0.99,0.0,0.0,0.0,0.0
19889,0.2,0.0,0.01,0.03,0.01,0.16,0.41
19890,0.03,0.7,0.0,0.0,0.06,0.14,0.36
19891,0.16,0.02,0.09,0.01,0.07,0.28,0.44
19892,0.02,0.0,0.0,0.0,0.0,0.81,0.17
19893,0.01,0.02,0.0,0.19,0.01,0.07,0.58
19894,0.64,0.0,0.0,0.0,0.0,0.04,0.4
19895,0.3,0.05,0.01,0.01,0.26,0.19,0.48
19896,0.02,0.0,0.01,0.0,0.04,0.37,0.42
19897,0.12,0.02,0.03,0.0,0.16,0.23,0.37
19898,0.22,0.52,0.04,0.0,0.13,0.16,0.39
19899,0.28,0.02,0.0,0.0,0.01,0.18,0.5
19900,0.0,0.0,0.93,0.0,0.0,0.0,0.06
19901,0.0,0.07,0.08,0.01,0.02,0.25,0.44
19902,0.04,0.5,0.0,0.0,0.01,0.07,0.34
19903,0.07,0.27,0.0,0.0,0.0,0.36,0.25
19904,0.01,0.3,0.0,0.0,0.0,0.42,0.23
19905,0.07,0.01,0.0,0.0,0.36,0.19,0.18
19906,0.04,0.07,0.11,0.0,0.29,0.21,0.27
19907,0.04,0.0,0.0,0.0,0.03,0.27,0.39
19908,0.06,0.01,0.03,0.0,0.0,0.64,0.15
19909,0.0,0.0,0.96,0.0,0.0,0.0,0.03
19910,0.0,0.15,0.02,0.0,0.01,0.55,0.38
19911,0.06,0.17,0.0,0.0,0.0,0.32,0.2
19912,0.09,0.03,0.0,0.0,0.0,0.52,0.49
19913,0.02,0.0,0.0,0.0,0.0,0.67,0.38
19914,0.0,0.0,0.89,0.0,0.0,0.0,0.0
19915,0.0,0.02,0.4,0.0,0.02,0.18,0.36
19916,0.0,0.0,0.0,0.77,0.01,0.01,0.23
19917,0.02,0.01,0.0,0.0,0.0,0.46,0.28
19918,0.53,0.01,0.0,0.0,0.0,0.36,0.4
19919,0.03,0.01,0.0,0.0,0.01,0.45,0.47
19920,0.07,0.0,0.0,0.0,0.0,0.26,0.48
19921,0.08,0.0,0.0,0.0,0.03,0.23,0.39
19922,0.01,0.01,0.0,0.0,0.0,0.51,0.36
19923,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19924,0.01,0.06,0.02,0.0,0.0,0.39,0.49
19925,0.0,0.02,0.96,0.0,0.0,0.0,0.01
19926,0.0,0.0,0.87,0.0,0.0,0.0,0.08
19927,0.06,0.08,0.02,0.0,0.01,0.44,0.33
19928,0.15,0.0,0.0,0.0,0.01,0.53,0.31
19929,0.08,0.05,0.0,0.03,0.06,0.38,0.42
19930,0.12,0.02,0.02,0.0,0.02,0.21,0.55
19931,0.08,0.02,0.08,0.05,0.04,0.36,0.34
19932,0.0,0.0,0.92,0.0,0.0,0.0,0.1
19933,0.06,0.0,0.0,0.0,0.0,0.66,0.23
19934,0.0,0.13,0.02,0.0,0.03,0.37,0.51
19935,0.02,0.21,0.0,0.0,0.04,0.6,0.41
19936,0.04,0.06,0.01,0.0,0.01,0.39,0.38
19937,0.0,0.04,0.02,0.0,0.03,0.41,0.39
19938,0.14,0.11,0.2,0.0,0.16,0.1,0.37
19939,0.45,0.02,0.0,0.0,0.06,0.12,0.42
19940,0.06,0.04,0.0,0.0,0.11,0.31,0.51
19941,0.0,0.0,0.97,0.0,0.0,0.0,0.01
19942,0.01,0.32,0.0,0.0,0.03,0.32,0.44
19943,0.36,0.0,0.0,0.01,0.02,0.37,0.44
19944,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19945,0.15,0.0,0.33,0.0,0.07,0.4,0.4
19946,0.13,0.09,0.0,0.0,0.0,0.39,0.42
19947,0.0,0.11,0.08,0.11,0.06,0.34,0.51
19948,0.0,0.02,0.02,0.0,0.0,0.39,0.62
19949,0.12,0.01,0.01,0.0,0.02,0.45,0.31
19950,0.0,0.0,0.96,0.0,0.0,0.0,0.07
19951,0.0,0.0,0.0,0.81,0.0,0.01,0.28
19952,0.22,0.02,0.0,0.0,0.0,0.36,0.36
19953,0.04,0.07,0.0,0.0,0.03,0.38,0.46
19954,0.19,0.01,0.02,0.0,0.05,0.16,0.35
19955,0.05,0.04,0.0,0.48,0.04,0.06,0.48
19956,0.0,0.33,0.0,0.0,0.0,0.53,0.37
19957,0.11,0.0,0.0,0.0,0.0,0.21,0.64
19958,0.0,0.19,0.38,0.0,0.07,0.19,0.36
19959,0.0,0.09,0.0,0.0,0.01,0.3,0.58
19960,0.04,0.06,0.0,0.0,0.0,0.55,0.39
19961,0.11,0.01,0.34,0.03,0.0,0.18,0.41
19962,0.0,0.0,0.98,0.0,0.0,0.0,0.04
19963,0.0,0.0,0.97,0.0,0.0,0.0,0.01
19964,0.05,0.01,0.0,0.0,0.01,0.41,0.48
19965,0.0,0.0,0.01,0.01,0.01,0.6,0.4
19966,0.0,0.0,0.92,0.0,0.0,0.0,0.02
19967,0.31,0.01,0.04,0.0,0.09,0.02,0.43
19968,0.55,0.01,0.0,0.0,0.02,0.04,0.51
19969,0.0,0.0,0.95,0.0,0.0,0.0,0.09
19970,0.12,0.04,0.0,0.0,0.01,0.38,0.29
19971,0.08,0.02,0.0,0.1,0.04,0.3,0.38
19972,0.02,0.07,0.28,0.0,0.03,0.11,0.34
19973,0.0,0.02,0.0,0.01,0.09,0.56,0.42
19974,0.11,0.03,0.0,0.0,0.01,0.46,0.39
19975,0.0,0.0,0.89,0.0,0.0,0.0,0.08
19976,0.3,0.0,0.0,0.0,0.04,0.21,0.48
19977,0.21,0.08,0.0,0.0,0.1,0.08,0.43
19978,0.0,0.0,0.98,0.0,0.0,0.0,0.0
19979,0.01,0.04,0.0,0.0,0.07,0.29,0.44
19980,0.0,0.0,0.0,0.01,0.0,0.31,0.79
19981,0.13,0.01,0.0,0.0,0.1,0.11,0.55
19982,0.0,0.0,0.99,0.0,0.0,0.0,0.01
19983,0.12,0.01,0.0,0.0,0.0,0.19,0.48
19984,0.0,0.0,0.03,0.0,0.0,0.33,0.45
19985,0.3,0.0,0.0,0.0,0.0,0.36,0.45
19986,0.3,0.01,0.01,0.0,0.13,0.09,0.34
19987,0.0,0.06,0.21,0.0,0.01,0.38,0.5
19988,0.0,0.0,0.84,0.0,0.0,0.0,0.07
19989,0.18,0.09,0.01,0.0,0.0,0.42,0.3
19990,0.13,0.41,0.0,0.01,0.07,0.23,0.36
19991,0.27,0.0,0.0,0.0,0.0,0.16,0.4
19992,0.0,0.02,0.71,0.0,0.0,0.01,0.24
19993,0.01,0.62,0.0,0.0,0.02,0.27,0.35
19994,0.1,0.08,0.0,0.0,0.02,0.47,0.66
19995,0.34,0.0,0.0,0.0,0.01,0.41,0.24
19996,0.01,0.06,0.04,0.0,0.03,0.29,0.66
19997,0.01,0.01,0.01,0.0,0.02,0.51,0.4
19998,0.3,0.05,0.04,0.0,0.13,0.22,0.44
19999,0.0,0.03,0.31,0.0,0.01,0.05,0.26
20000,0.48,0.01,0.0,0.0,0.01,0.2,0.37
20001,0.13,0.0,0.02,0.0,0.0,0.63,0.22
20002,0.28,0.0,0.01,0.0,0.07,0.1,0.64
20003,0.0,0.0,0.0,0.79,0.0,0.0,0.18
20004,0.0,0.0,0.88,0.0,0.0,0.0,0.11
20005,0.0,0.04,0.56,0.01,0.02,0.06,0.31
20006,0.06,0.04,0.0,0.0,0.28,0.19,0.49
20007,0.02,0.0,0.0,0.0,0.01,0.53,0.45
20008,0.0,0.0,0.87,0.0,0.0,0.0,0.06
20009,0.0,0.0,0.0,0.97,0.0,0.0,0.06
20010,0.0,0.05,0.0,0.0,0.0,0.27,0.54
20011,0.03,0.02,0.0,0.0,0.0,0.31,0.48
20012,0.03,0.06,0.01,0.0,0.01,0.42,0.56
20013,0.0,0.0,0.86,0.0,0.0,0.0,0.11
20014,0.13,0.34,0.0,0.0,0.0,0.15,0.26
20015,0.0,0.06,0.16,0.2,0.08,0.18,0.51
20016,0.01,0.09,0.14,0.0,0.03,0.31,0.39
20017,0.12,0.01,0.1,0.04,0.09,0.22,0.55
20018,0.23,0.03,0.06,0.0,0.2,0.12,0.39
20019,0.18,0.0,0.79,0.24,0.01,0.07,0.17
20020,0.0,0.01,0.0,0.02,0.0,0.52,0.64
20021,0.0,0.0,0.89,0.0,0.0,0.0,0.1
20022,0.08,0.0,0.0,0.0,0.0,0.53,0.34
20023,0.0,0.0,0.0,0.0,0.02,0.66,0.24
20024,0.0,0.0,0.04,0.0,0.02,0.46,0.31
20025,0.03,0.0,0.0,0.13,0.0,0.46,0.39
20026,0.0,0.0,0.98,0.0,0.0,0.0,0.07
20027,0.16,0.1,0.07,0.0,0.02,0.28,0.48
20028,0.0,0.0,0.88,0.0,0.0,0.0,0.11
20029,0.16,0.05,0.03,0.01,0.01,0.42,0.39
20030,0.06,0.0,0.01,0.0,0.19,0.04,0.62
20031,0.14,0.01,0.0,0.0,0.01,0.62,0.22
20032,0.0,0.0,0.86,0.0,0.0,0.0,0.07
20033,0.06,0.02,0.0,0.0,0.06,0.62,0.35
20034,0.07,0.0,0.01,0.0,0.28,0.04,0.35
20035,0.03,0.0,0.01,0.0,0.03,0.29,0.43
20036,0.09,0.05,0.0,0.0,0.01,0.28,0.5
20037,0.19,0.0,0.0,0.0,0.0,0.12,0.69
20038,0.1,0.06,0.0,0.0,0.02,0.3,0.38
20039,0.01,0.13,0.0,0.0,0.02,0.43,0.57
20040,0.0,0.0,0.93,0.0,0.0,0.0,0.02
20041,0.28,0.09,0.0,0.0,0.04,0.27,0.4
20042,0.17,0.05,0.0,0.0,0.02,0.37,0.36
20043,0.0,0.0,0.0,0.71,0.01,0.0,0.23
20044,0.03,0.02,0.0,0.0,0.2,0.1,0.59
20045,0.01,0.0,0.0,0.0,0.0,0.63,0.22
20046,0.11,0.14,0.2,0.0,0.05,0.11,0.44
20047,0.0,0.0,0.0,0.0,0.0,0.87,0.18
20048,0.35,0.0,0.0,0.0,0.01,0.17,0.31
20049,0.31,0.03,0.01,0.0,0.02,0.23,0.34
20050,0.23,0.01,0.0,0.0,0.23,0.18,0.51
20051,0.0,0.0,0.94,0.0,0.0,0.0,0.02
20052,0.21,0.07,0.24,0.07,0.09,0.26,0.53
20053,0.15,0.16,0.0,0.0,0.0,0.29,0.32
20054,0.0,0.0,0.96,0.0,0.0,0.0,0.07
20055,0.0,0.0,0.77,0.0,0.0,0.0,0.19
20056,0.0,0.0,0.95,0.0,0.0,0.0,0.05
20057,0.11,0.02,0.11,0.0,0.03,0.48,0.26
20058,0.01,0.09,0.04,0.0,0.01,0.23,0.45
20059,0.17,0.17,0.0,0.0,0.04,0.37,0.33
20060,0.04,0.13,0.03,0.01,0.03,0.12,0.4
20061,0.0,0.01,0.8,0.0,0.0,0.0,0.18
20062,0.2,0.01,0.0,0.0,0.0,0.29,0.53
20063,0.0,0.07,0.39,0.0,0.0,0.09,0.4
20064,0.34,0.04,0.02,0.0,0.04,0.25,0.4
20065,0.23,0.02,0.11,0.07,0.06,0.28,0.49
20066,0.05,0.03,0.0,0.0,0.01,0.44,0.36
20067,0.0,0.0,0.89,0.0,0.0,0.0,0.19
20068,0.35,0.02,0.0,0.0,0.01,0.17,0.3
20069,0.0,0.02,0.22,0.01,0.0,0.15,0.51
20070,0.0,0.0,0.91,0.0,0.0,0.0,0.07
20071,0.05,0.13,0.47,0.0,0.04,0.08,0.28
20072,0.01,0.68,0.0,0.0,0.0,0.11,0.24
20073,0.0,0.08,0.23,0.0,0.04,0.26,0.35
20074,0.39,0.01,0.02,0.0,0.02,0.2,0.33
20075,0.02,0.02,0.0,0.0,0.01,0.3,0.8
20076,0.57,0.0,0.0,0.0,0.02,0.06,0.22
20077,0.0,0.0,0.85,0.0,0.0,0.0,0.11
20078,0.08,0.01,0.0,0.0,0.02,0.35,0.37
20079,0.02,0.11,0.14,0.2,0.17,0.29,0.47
20080,0.0,0.53,0.01,0.0,0.02,0.31,0.32
20081,0.01,0.63,0.0,0.0,0.0,0.11,0.36
20082,0.0,0.0,0.92,0.0,0.0,0.0,0.1
20083,0.22,0.01,0.0,0.0,0.01,0.41,0.31
20084,0.18,0.01,0.0,0.72,0.1,0.17,0.25
20085,0.22,0.1,0.0,0.0,0.01,0.27,0.61
20086,0.0,0.0,0.99,0.0,0.0,0.0,0.03
20087,0.02,0.68,0.0,0.0,0.0,0.21,0.28
20088,0.03,0.0,0.0,0.35,0.03,0.01,0.5
20089,0.0,0.07,0.0,0.0,0.0,0.56,0.45
20090,0.0,0.38,0.0,0.0,0.0,0.26,0.28
20091,0.0,0.02,0.0,0.0,0.0,0.61,0.38
20092,0.15,0.03,0.35,0.06,0.06,0.21,0.34
20093,0.03,0.19,0.01,0.01,0.01,0.43,0.48
20094,0.0,0.0,0.9,0.0,0.0,0.0,0.07
20095,0.0,0.11,0.25,0.0,0.0,0.14,0.35
20096,0.14,0.07,0.0,0.0,0.01,0.28,0.55
20097,0.05,0.02,0.01,0.0,0.03,0.27,0.27
20098,0.0,0.0,0.83,0.0,0.0,0.0,0.17
20099,0.02,0.03,0.5,0.04,0.02,0.15,0.5
20100,0.08,0.0,0.01,0.0,0.02,0.59,0.33
20101,0.0,0.0,0.86,0.0,0.0,0.0,0.12
20102,0.14,0.0,0.0,0.0,0.0,0.71,0.16
20103,0.01,0.06,0.01,0.0,0.0,0.45,0.45
20104,0.04,0.0,0.05,0.0,0.01,0.18,0.52
20105,0.04,0.06,0.0,0.0,0.01,0.49,0.38
20106,0.09,0.0,0.08,0.0,0.04,0.23,0.51
20107,0.33,0.0,0.0,0.0,0.02,0.36,0.31
20108,0.0,0.02,0.0,0.03,0.02,0.45,0.57
20109,0.01,0.02,0.66,0.0,0.0,0.02,0.2
20110,0.03,0.03,0.35,0.0,0.01,0.08,0.37
20111,0.02,0.04,0.32,0.0,0.02,0.37,0.53
20112,0.09,0.0,0.05,0.01,0.03,0.36,0.54
20113,0.0,0.0,0.94,0.0,0.0,0.0,0.06
20114,0.36,0.01,0.0,0.0,0.06,0.29,0.27
20115,0.08,0.01,0.0,0.0,0.02,0.32,0.36
20116,0.05,0.0,0.0,0.0,0.01,0.7,0.21
